station_event_id,original_event_id,catch_id,original_catch_id,specimen_id,original_specimen_id,verbatim_identification,species_recorded,common_name,scientific_name,scientific_name_id,lifestage,sex,taxonomic_rank,size_class_mm,number_measured,specimen_length,specimen_length_units,length_type,specimen_length2,specimen_length2_units,length_type2,specimen_weight,specimen_weight2,weight_units,weight_type,marks_scars,visceral_adhesion,comments
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-151,,IYS2020-Legacy-20-Trawl-151-82,,Tarletonbeania crenularis,,Myctophid,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,,,,,,50,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-151,,IYS2020-Legacy-20-Trawl-151-83,,Tarletonbeania crenularis,,Myctophid,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,,,,,,57,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-151,,IYS2020-Legacy-20-Trawl-151-84,,Tarletonbeania crenularis,,Myctophid,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,,,,,,50,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-151,,IYS2020-Legacy-20-Trawl-151-85,,Tarletonbeania crenularis,,Myctophid,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,,,,,,59,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-151,,IYS2020-Legacy-20-Trawl-151-86,,Tarletonbeania crenularis,,Myctophid,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,,,,,,53,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-151,,IYS2020-Legacy-20-Trawl-151-87,,Tarletonbeania crenularis,,Myctophid,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,,,,,,58,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-151,,IYS2020-Legacy-20-Trawl-151-88,,Tarletonbeania crenularis,,Myctophid,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,,,,,,60,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-151,,IYS2020-Legacy-20-Trawl-151-89,,Tarletonbeania crenularis,,Myctophid,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,,,,,,62,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-151,,IYS2020-Legacy-20-Trawl-151-90,,Tarletonbeania crenularis,,Myctophid,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,,,,,,58,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-151,,IYS2020-Legacy-20-Trawl-151-91,,Tarletonbeania crenularis,,Myctophid,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,,,,,,58,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-151,,IYS2020-Legacy-20-Trawl-151-92,,Tarletonbeania crenularis,,Myctophid,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,,,,,,54,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-151,,IYS2020-Legacy-20-Trawl-151-93,,Tarletonbeania crenularis,,Myctophid,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,,,,,,45,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-151,,IYS2020-Legacy-20-Trawl-151-94,,Tarletonbeania crenularis,,Myctophid,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,,,,,,60,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-151,,IYS2020-Legacy-20-Trawl-151-95,,Tarletonbeania crenularis,,Myctophid,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,,,,,,47,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-151,,IYS2020-Legacy-20-Trawl-151-96,,Tarletonbeania crenularis,,Myctophid,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,,,,,,59,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-151,,IYS2020-Legacy-20-Trawl-151-97,,Tarletonbeania crenularis,,Myctophid,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,,,,,,41,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-151,,IYS2020-Legacy-20-Trawl-151-98,,Tarletonbeania crenularis,,Myctophid,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,,,,,,60,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-151,,IYS2020-Legacy-20-Trawl-151-99,,Tarletonbeania crenularis,,Myctophid,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,,,,,,59,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-151,,IYS2020-Legacy-20-Trawl-151-100,,Tarletonbeania crenularis,,Myctophid,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,,,,,,55,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-152,,IYS2020-Legacy-20-Trawl-152-1,,Symbolophorus californiensis,,Myctophid,Symbolophorus californiensis,urn:lsid:marinespecies.org:taxname:272733,,,,,,92,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-153,,IYS2020-Legacy-20-Trawl-153-1,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,58,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-153,,IYS2020-Legacy-20-Trawl-153-2,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,67,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-153,,IYS2020-Legacy-20-Trawl-153-3,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,53,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-153,,IYS2020-Legacy-20-Trawl-153-4,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,52,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-153,,IYS2020-Legacy-20-Trawl-153-5,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,69,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-153,,IYS2020-Legacy-20-Trawl-153-6,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,66,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-153,,IYS2020-Legacy-20-Trawl-153-7,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,60,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-153,,IYS2020-Legacy-20-Trawl-153-8,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,57,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-153,,IYS2020-Legacy-20-Trawl-153-9,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,65,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-153,,IYS2020-Legacy-20-Trawl-153-10,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,64,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-153,,IYS2020-Legacy-20-Trawl-153-11,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,56,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-153,,IYS2020-Legacy-20-Trawl-153-12,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,53,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-153,,IYS2020-Legacy-20-Trawl-153-13,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,65,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-153,,IYS2020-Legacy-20-Trawl-153-14,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,65,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-153,,IYS2020-Legacy-20-Trawl-153-15,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,51,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-153,,IYS2020-Legacy-20-Trawl-153-16,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,56,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-153,,IYS2020-Legacy-20-Trawl-153-17,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,61,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-153,,IYS2020-Legacy-20-Trawl-153-18,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,77,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-153,,IYS2020-Legacy-20-Trawl-153-19,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,60,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-153,,IYS2020-Legacy-20-Trawl-153-20,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,58,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-153,,IYS2020-Legacy-20-Trawl-153-21,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,60,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-153,,IYS2020-Legacy-20-Trawl-153-22,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,58,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-153,,IYS2020-Legacy-20-Trawl-153-23,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,62,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-153,,IYS2020-Legacy-20-Trawl-153-24,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,60,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-153,,IYS2020-Legacy-20-Trawl-153-25,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,59,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-153,,IYS2020-Legacy-20-Trawl-153-26,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,71,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-153,,IYS2020-Legacy-20-Trawl-153-27,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,64,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-153,,IYS2020-Legacy-20-Trawl-153-28,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,68,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-153,,IYS2020-Legacy-20-Trawl-153-29,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,58,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-153,,IYS2020-Legacy-20-Trawl-153-30,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,55,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-153,,IYS2020-Legacy-20-Trawl-153-31,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,43,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-153,,IYS2020-Legacy-20-Trawl-153-32,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,57,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-153,,IYS2020-Legacy-20-Trawl-153-33,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,54,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-153,,IYS2020-Legacy-20-Trawl-153-34,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,63,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-153,,IYS2020-Legacy-20-Trawl-153-35,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,50,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-153,,IYS2020-Legacy-20-Trawl-153-36,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,52,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-153,,IYS2020-Legacy-20-Trawl-153-37,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,57,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-153,,IYS2020-Legacy-20-Trawl-153-38,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,60,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-153,,IYS2020-Legacy-20-Trawl-153-39,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,59,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-153,,IYS2020-Legacy-20-Trawl-153-40,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,57,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-153,,IYS2020-Legacy-20-Trawl-153-41,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,58,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-153,,IYS2020-Legacy-20-Trawl-153-42,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,65,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-153,,IYS2020-Legacy-20-Trawl-153-43,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,60,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-154,,IYS2020-Legacy-20-Trawl-154-1,,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,,female,,,,360,Millimeters,Fork Length,330,Millimeters,Standard Length,463,,Grams,,,,Neville DNA recorded as 8301 which is incorrect
IYS2020-Legacy-21-Trawl,,IYS2020-Legacy-21-Trawl-157,,IYS2020-Legacy-21-Trawl-157-1,,Hormiphora cucumis,,Ctenophore,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,,,,,,,Millimeters,,,,,6,,Grams,,,,
IYS2020-Legacy-21-Trawl,,IYS2020-Legacy-21-Trawl-158,,IYS2020-Legacy-21-Trawl-158-1,,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,,male,,,,429,Millimeters,Fork Length,393,Millimeters,Standard Length,686,,Grams,,,,"Severe SL injury to head (lesion). Sea louse preserved in vial #1 with muscle tag# 2000, pic included. NOAA data summary sheet hasfloy tag #5521- need to confirm which is correct"
IYS2020-Legacy-22-Trawl,,IYS2020-Legacy-22-Trawl-160,,IYS2020-Legacy-22-Trawl-160-1,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,56,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-22-Trawl,,IYS2020-Legacy-22-Trawl-160,,IYS2020-Legacy-22-Trawl-160-2,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,50,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-22-Trawl,,IYS2020-Legacy-22-Trawl-160,,IYS2020-Legacy-22-Trawl-160-3,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,57,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-22-Trawl,,IYS2020-Legacy-22-Trawl-160,,IYS2020-Legacy-22-Trawl-160-4,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,56,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-22-Trawl,,IYS2020-Legacy-22-Trawl-160,,IYS2020-Legacy-22-Trawl-160-5,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,55,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-22-Trawl,,IYS2020-Legacy-22-Trawl-160,,IYS2020-Legacy-22-Trawl-160-6,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,51,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-22-Trawl,,IYS2020-Legacy-22-Trawl-160,,IYS2020-Legacy-22-Trawl-160-7,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,53,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-22-Trawl,,IYS2020-Legacy-22-Trawl-160,,IYS2020-Legacy-22-Trawl-160-8,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,48,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-22-Trawl,,IYS2020-Legacy-22-Trawl-160,,IYS2020-Legacy-22-Trawl-160-9,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,52,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-22-Trawl,,IYS2020-Legacy-22-Trawl-160,,IYS2020-Legacy-22-Trawl-160-10,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,51,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-22-Trawl,,IYS2020-Legacy-22-Trawl-160,,IYS2020-Legacy-22-Trawl-160-11,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,52,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-22-Trawl,,IYS2020-Legacy-22-Trawl-160,,IYS2020-Legacy-22-Trawl-160-12,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,51,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-22-Trawl,,IYS2020-Legacy-22-Trawl-160,,IYS2020-Legacy-22-Trawl-160-13,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,51,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-22-Trawl,,IYS2020-Legacy-22-Trawl-160,,IYS2020-Legacy-22-Trawl-160-14,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,52,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-22-Trawl,,IYS2020-Legacy-22-Trawl-160,,IYS2020-Legacy-22-Trawl-160-15,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,55,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-22-Trawl,,IYS2020-Legacy-22-Trawl-160,,IYS2020-Legacy-22-Trawl-160-16,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,54,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-22-Trawl,,IYS2020-Legacy-22-Trawl-160,,IYS2020-Legacy-22-Trawl-160-17,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,50,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-22-Trawl,,IYS2020-Legacy-22-Trawl-160,,IYS2020-Legacy-22-Trawl-160-18,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,55,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-22-Trawl,,IYS2020-Legacy-22-Trawl-160,,IYS2020-Legacy-22-Trawl-160-19,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,49,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-22-Trawl,,IYS2020-Legacy-22-Trawl-160,,IYS2020-Legacy-22-Trawl-160-20,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,59,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-22-Trawl,,IYS2020-Legacy-22-Trawl-160,,IYS2020-Legacy-22-Trawl-160-21,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,51,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-22-Trawl,,IYS2020-Legacy-22-Trawl-160,,IYS2020-Legacy-22-Trawl-160-22,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,55,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-22-Trawl,,IYS2020-Legacy-22-Trawl-160,,IYS2020-Legacy-22-Trawl-160-23,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,53,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-22-Trawl,,IYS2020-Legacy-22-Trawl-160,,IYS2020-Legacy-22-Trawl-160-24,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,53,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-22-Trawl,,IYS2020-Legacy-22-Trawl-161,,IYS2020-Legacy-22-Trawl-161-1,,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,,female,,,,285,Millimeters,Fork Length,260,Millimeters,Standard Length,250,,Grams,,,,
IYS2020-Legacy-22-Trawl,,IYS2020-Legacy-22-Trawl-163,,IYS2020-Legacy-22-Trawl-163-1,,Stenobrachius leucopsarus,,Myctophid,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,,,,,,40,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-22-Trawl,,IYS2020-Legacy-22-Trawl-163,,IYS2020-Legacy-22-Trawl-163-2,,Stenobrachius leucopsarus,,Myctophid,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,,,,,,50,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-22-Trawl,,IYS2020-Legacy-22-Trawl-163,,IYS2020-Legacy-22-Trawl-163-3,,Stenobrachius leucopsarus,,Myctophid,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,,,,,,44,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2020-Legacy-22-Trawl,,IYS2020-Legacy-22-Trawl-163,,IYS2020-Legacy-22-Trawl-163-4,,Stenobrachius leucopsarus,,Myctophid,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,,,,,,45,Millimeters,Standard Length,,,,,,Grams,,,,
