,station,date,time,vol_flow_est,vol_depth_est,prop_total_sample,sf_proc,prop_sf_proc,genus,species,stage,sex,id,ind_counted,ind_total,abund_m3_flow_est,abund_m3_depth_est,notes,year,yearletter,StationYear
499,6,2/23/2019,1899-12-31 06:00:00,43.88,49.09,1,<5,0.03125,Pseudocalanus,moultoni,C6,F,Pseudocalanus moultoni,6,192,4.375569736,3.91118354,NA,2019,A,A 6
500,6,2/23/2019,1899-12-31 06:00:00,43.88,49.09,1,<5,0.03125,Pseudocalanus,moultoni,C6,M,Pseudocalanus moultoni,1,32,0.729261623,0.651863923,NA,2019,A,A 6
501,6,2/23/2019,1899-12-31 06:00:00,43.88,49.09,1,<5,0.03125,Pseudocalanus,newmani,C6,F,Pseudocalanus newmani,14,448,10.20966272,9.126094928,NA,2019,A,A 6
502,6,2/23/2019,1899-12-31 06:00:00,43.88,49.09,1,<5,0.03125,Pseudocalanus,newmani,C6,M,Pseudocalanus newmani,5,160,3.646308113,3.259319617,NA,2019,A,A 6
503,6,2/23/2019,1899-12-31 06:00:00,43.88,49.09,1,<5,0.03125,Pseudocalanus,NA,C5,F,Pseudocalanus sp.,10,320,7.292616226,6.518639234,NA,2019,A,A 6
504,6,2/23/2019,1899-12-31 06:00:00,43.88,49.09,1,<5,0.03125,Pseudocalanus,NA,C5,M,Pseudocalanus sp.,10,320,7.292616226,6.518639234,NA,2019,A,A 6
505,6,2/23/2019,1899-12-31 06:00:00,43.88,49.09,1,<5,0.03125,Pseudocalanus,NA,C4,NA,Pseudocalanus sp.,5,160,3.646308113,3.259319617,NA,2019,A,A 6
506,6,2/23/2019,1899-12-31 06:00:00,43.88,49.09,1,<5,0.03125,Racovitzanus,antarcticus,C5,NA,Racovitzanus antarcticus,1,32,0.729261623,0.651863923,NA,2019,A,A 6
507,6,2/23/2019,1899-12-31 06:00:00,43.88,49.09,1,<5,0.03125,Racovitzanus,antarcticus,C6,F,Racovitzanus antarcticus,2,64,1.458523245,1.303727847,NA,2019,A,A 6
508,6,2/23/2019,1899-12-31 06:00:00,43.88,49.09,1,<5,0.03125,Scocithricella,minor,C6,F,Scolecithricella minor,5,160,3.646308113,3.259319617,NA,2019,A,A 6
509,6,2/23/2019,1899-12-31 06:00:00,43.88,49.09,1,<5,0.03125,Scocithricella,minor,C5,NA,Scolecithricella minor,3,96,2.187784868,1.95559177,NA,2019,A,A 6
510,6,2/23/2019,1899-12-31 06:00:00,43.88,49.09,1,<5,0.03125,Scocithricella,minor,C4,NA,Scolecithricella minor,2,64,1.458523245,1.303727847,NA,2019,A,A 6
511,6,2/23/2019,1899-12-31 06:00:00,43.88,49.09,1,<5,0.03125,Scocithricella,minor,C6,M,Scolecithricella minor,3,96,2.187784868,1.95559177,NA,2019,A,A 6
512,6,2/23/2019,1899-12-31 06:00:00,43.88,49.09,1,<5,0.03125,Scocithricella,NA,C3,NA,Scolecithricella sp.,1,32,0.729261623,0.651863923,NA,2019,A,A 6
513,6,2/23/2019,1899-12-31 06:00:00,43.88,49.09,1,<5,0.03125,NA,NA,larval colony,NA,Siphonophore sp.,11,352,8.021877849,7.170503157,NA,2019,A,A 6
514,6,2/23/2019,1899-12-31 06:00:00,43.88,49.09,1,<5,0.03125,Spinocalanus,brevicaudatus,C4,NA,Spinocalanus brevicaudatus,1,32,0.729261623,0.651863923,NA,2019,A,A 6
515,6,2/23/2019,1899-12-31 06:00:00,43.88,49.09,1,<5,0.03125,NA,NA,larva,NA,Spionidae sp.,1,32,0.729261623,0.651863923,NA,2019,A,A 6
516,6,2/23/2019,1899-12-31 06:00:00,43.88,49.09,1,<5,0.03125,NA,NA,trochophore,NA,Trochophore,1,32,0.729261623,0.651863923,NA,2019,A,A 6
517,6,2/23/2019,1899-12-31 06:00:00,43.88,49.09,1,>10,1,Aequorea,victoria,NA,NA,Aequorea victoria,2,2,0.045578851,0.040741495,NA,2019,A,A 6
518,6,2/23/2019,1899-12-31 06:00:00,43.88,49.09,1,>10,1,Aglantha,digitale,NA,NA,Aglantha digitale,4,4,0.091157703,0.08148299,NA,2019,A,A 6
519,6,2/23/2019,1899-12-31 06:00:00,43.88,49.09,1,>10,1,Eukrohnia,hamata,NA,NA,Eukrohnia hamata,83,83,1.891522334,1.690772051,NA,2019,A,A 6
520,6,2/23/2019,1899-12-31 06:00:00,43.88,49.09,1,>10,1,Euphausia,pacifica,NA,F,Euphausia pacifica,1,1,0.022789426,0.020370748,NA,2019,A,A 6
521,6,2/23/2019,1899-12-31 06:00:00,43.88,49.09,1,>10,1,Eusergestes,similis,NA,NA,Eusergestes similis,1,1,0.022789426,0.020370748,NA,2019,A,A 6
522,6,2/23/2019,1899-12-31 06:00:00,43.88,49.09,1,>10,1,Lensia,baryi,NA,NA,Lensia baryi,2,2,0.045578851,0.040741495,NA,2019,A,A 6
523,6,2/23/2019,1899-12-31 06:00:00,43.88,49.09,1,>10,1,Parasagitta,elegans,NA,NA,Parasagitta elegans,23,23,0.524156791,0.468527195,NA,2019,A,A 6
524,6,2/23/2019,1899-12-31 06:00:00,43.88,49.09,1,>10,1,Pseudosagitta,scrippsae,NA,NA,Pseudosagitta scrippsae,4,4,0.091157703,0.08148299,NA,2019,A,A 6
525,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,10-May,1,Aglantha,digitale,NA,NA,Aglantha digitale,19,38,0.867579909,0.774088409,NA,2019,A,A 7
526,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,10-May,1,Dimophyes,arctica,NA,NA,Dimophyes arctica,1,2,0.0456621,0.040741495,NA,2019,A,A 7
527,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,10-May,1,Eucalanus,bungii,C5,F,Eucalanus bungii,2,4,0.091324201,0.08148299,NA,2019,A,A 7
528,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,10-May,1,Eucalanus,bungii,C6,F,Eucalanus bungii,7,14,0.319634703,0.285190466,NA,2019,A,A 7
529,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,10-May,1,Eucalanus,bungii,C6,M,Eucalanus bungii,3,6,0.136986301,0.122224486,NA,2019,A,A 7
530,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,10-May,1,Eukrohnia,hamata,NA,NA,Eukrohnia hamata,62,124,2.831050228,2.525972703,NA,2019,A,A 7
531,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,10-May,1,Neocalanus,cristatus,C4,NA,Neocalanus cristatus,7,14,0.319634703,0.285190466,NA,2019,A,A 7
532,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,10-May,1,Neocalanus,cristatus,C5,NA,Neocalanus cristatus,1,2,0.0456621,0.040741495,NA,2019,A,A 7
533,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,10-May,1,Oikopleura,labradoriensis,NA,NA,Oikopleura labradoriensis,8,16,0.365296804,0.325931962,NA,2019,A,A 7
534,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,10-May,1,Parasagitta,elegans,NA,NA,Parasagitta elegans,11,22,0.502283105,0.448156447,NA,2019,A,A 7
535,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,10-May,1,Themisto,pacifica,NA,F,Themisto pacifica,1,2,0.0456621,0.040741495,NA,2019,A,A 7
536,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,10-May,1,Thysanoessa,longipes,NA,NA,Thysanoessa longipes,1,2,0.0456621,0.040741495,NA,2019,A,A 7
537,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,10-May,1,Tomopteris,septentrionalis,NA,NA,Tomopteris septentrionalis,2,4,0.091324201,0.08148299,NA,2019,A,A 7
538,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Aetideus,divergens,C6,F,Aetideus divergens,1,32,0.730593607,0.651863923,NA,2019,A,A 7
539,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Aetideus,divergens,C4,NA,Aetideus divergens,1,32,0.730593607,0.651863923,NA,2019,A,A 7
540,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Aetideus,divergens,C5,F,Aetideus divergens,1,32,0.730593607,0.651863923,NA,2019,A,A 7
541,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Aetideus,divergens,C5,M,Aetideus divergens,1,32,0.730593607,0.651863923,NA,2019,A,A 7
542,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Aetideus,divergens,C6,M,Aetideus divergens,1,32,0.730593607,0.651863923,NA,2019,A,A 7
543,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Calanus,marshallae,C4,NA,Calanus marshallae,2,64,1.461187215,1.303727847,NA,2019,A,A 7
544,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Calanus,NA,C1,NA,Calanus sp.,23,736,16.80365297,14.99287024,NA,2019,A,A 7
545,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Calanus,NA,C2,NA,Calanus sp.,20,640,14.61187215,13.03727847,NA,2019,A,A 7
546,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Calanus,NA,C3,NA,Calanus sp.,10,320,7.305936073,6.518639234,NA,2019,A,A 7
547,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Calocalanus,styliremis,C5,NA,Calocalanus styliremis,1,32,0.730593607,0.651863923,NA,2019,A,A 7
548,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,NA,NA,juvenile,NA,Chaetognath,1,32,0.730593607,0.651863923,NA,2019,A,A 7
549,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Clausocalanus,parapergens,C6,F,Clausocalanus parapergens,7,224,5.114155251,4.563047464,NA,2019,A,A 7
550,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Clausocalanus,NA,C4,NA,Clausocalanus sp.,5,160,3.652968037,3.259319617,NA,2019,A,A 7
551,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Clausocalanus,NA,C5,NA,Clausocalanus sp.,2,64,1.461187215,1.303727847,NA,2019,A,A 7
552,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Clausocalanus,NA,C3,NA,Clausocalanus sp.,2,64,1.461187215,1.303727847,NA,2019,A,A 7
553,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,NA,NA,nauplius,NA,Copepod nauplius,2,64,1.461187215,1.303727847,NA,2019,A,A 7
554,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Ctenocalanus,vanus,C6,F,Ctenocalanus vanus,1,32,0.730593607,0.651863923,NA,2019,A,A 7
555,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Disconchoecia,elegans,NA,NA,Disconchoecia elegans,6,192,4.383561644,3.91118354,NA,2019,A,A 7
556,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Eucalanus,bungii,C4,NA,Eucalanus bungii,4,128,2.922374429,2.607455694,NA,2019,A,A 7
557,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Eucalanus,bungii,C5,M,Eucalanus bungii,5,160,3.652968037,3.259319617,NA,2019,A,A 7
558,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Eucalanus,bungii,C5,F,Eucalanus bungii,2,64,1.461187215,1.303727847,NA,2019,A,A 7
559,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,NA,NA,calyptopsis,NA,Euphausiidae,1,32,0.730593607,0.651863923,NA,2019,A,A 7
560,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,NA,NA,egg,NA,Euphausiidae,16,512,11.68949772,10.42982277,NA,2019,A,A 7
561,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,NA,NA,nauplius,NA,Euphausiidae,2,64,1.461187215,1.303727847,NA,2019,A,A 7
562,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Eusergestes,NA,zoea,NA,Eusergestes sp.,2,64,1.461187215,1.303727847,NA,2019,A,A 7
563,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Fritillaria,borealis,NA,NA,Fritillaria borealis,24,768,17.53424658,15.64473416,NA,2019,A,A 7
564,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Heterostylites,longicornis,C4,NA,Heterostylites longicornis,1,32,0.730593607,0.651863923,NA,2019,A,A 7
565,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Limacina,helicina,NA,NA,Limacina helicina,15,480,10.95890411,9.777958851,NA,2019,A,A 7
566,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Mesocalanus,NA,C2,NA,Mesocalanus sp.,12,384,8.767123288,7.822367081,NA,2019,A,A 7
567,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Mesocalanus,NA,C3,NA,Mesocalanus sp.,11,352,8.03652968,7.170503157,NA,2019,A,A 7
568,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Mesocalanus,NA,C1,NA,Mesocalanus sp.,3,96,2.191780822,1.95559177,NA,2019,A,A 7
569,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Mesocalanus,tenucornis,C4,NA,Mesocalanus tenucornis,22,704,16.07305936,14.34100631,NA,2019,A,A 7
570,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Mesocalanus,tenucornis,C5,NA,Mesocalanus tenucornis,11,352,8.03652968,7.170503157,NA,2019,A,A 7
571,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Mesocalanus,tenucornis,C6,F,Mesocalanus tenucornis,5,160,3.652968037,3.259319617,NA,2019,A,A 7
572,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Mesocalanus,tenucornis,C6,M,Mesocalanus tenucornis,3,96,2.191780822,1.95559177,NA,2019,A,A 7
573,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Metridia,pacifica,C4,NA,Metridia pacifica,9,288,6.575342466,5.866775311,NA,2019,A,A 7
574,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Metridia,pacifica,C5,NA,Metridia pacifica,1,32,0.730593607,0.651863923,NA,2019,A,A 7
575,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Metridia,pacifica,C6,F,Metridia pacifica,2,64,1.461187215,1.303727847,NA,2019,A,A 7
576,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Metridia,NA,C1,NA,Metridia sp.,6,192,4.383561644,3.91118354,NA,2019,A,A 7
577,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Metridia,NA,C2,NA,Metridia sp.,15,480,10.95890411,9.777958851,NA,2019,A,A 7
578,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Metridia,NA,C3,NA,Metridia sp.,13,416,9.497716895,8.474231004,NA,2019,A,A 7
579,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Microcalanus,pusillus,C6,F,Microcalanus pusillus,1,32,0.730593607,0.651863923,NA,2019,A,A 7
580,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Microcalanus,NA,C5,F,Microcalanus sp.,2,64,1.461187215,1.303727847,NA,2019,A,A 7
581,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Microcalanus,NA,C4,NA,Microcalanus sp.,1,32,0.730593607,0.651863923,NA,2019,A,A 7
582,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Neocalanus,cristatus,C4,NA,Neocalanus cristatus,3,96,2.191780822,1.95559177,NA,2019,A,A 7
583,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Neocalanus,NA,C1,NA,Neocalanus sp.,3,96,2.191780822,1.95559177,NA,2019,A,A 7
584,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Neocalanus,NA,C2,NA,Neocalanus sp.,1,32,0.730593607,0.651863923,NA,2019,A,A 7
585,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Neocalanus,NA,C3,NA,Neocalanus sp.,7,224,5.114155251,4.563047464,NA,2019,A,A 7
586,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Oikopleura,dioica,NA,NA,Oikopleura dioica,13,416,9.497716895,8.474231004,NA,2019,A,A 7
587,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Oithona,atlantica,C6,F,Oithona atlantica,9,288,6.575342466,5.866775311,NA,2019,A,A 7
588,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Oithona,similis,C6,F,Oithona similis,43,1376,31.41552511,28.03014871,NA,2019,A,A 7
589,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Oithona,NA,C4,NA,Oithona sp.,18,576,13.15068493,11.73355062,NA,2019,A,A 7
590,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Oithona,NA,C5,NA,Oithona sp.,42,1344,30.68493151,27.37828478,NA,2019,A,A 7
591,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Paracalanus,indicus,C6,F,Paracalanus indicus,3,96,2.191780822,1.95559177,NA,2019,A,A 7
592,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Paracalanus,indicus,C6,M,Paracalanus indicus,1,32,0.730593607,0.651863923,NA,2019,A,A 7
593,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Paracalanus,NA,C4,NA,Paracalanus sp.,6,192,4.383561644,3.91118354,NA,2019,A,A 7
594,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Paracalanus,NA,C5,NA,Paracalanus sp.,7,224,5.114155251,4.563047464,NA,2019,A,A 7
595,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Paracalanus,NA,C3,NA,Paracalanus sp.,1,32,0.730593607,0.651863923,NA,2019,A,A 7
596,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Paraeuchaeta,NA,C2,NA,Paraeuchaeta sp.,1,32,0.730593607,0.651863923,NA,2019,A,A 7
597,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Pseudocalanus,moultoni,C6,F,Pseudocalanus moultoni,6,192,4.383561644,3.91118354,NA,2019,A,A 7
598,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Pseudocalanus,newmani,C6,F,Pseudocalanus newmani,6,192,4.383561644,3.91118354,NA,2019,A,A 7
599,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Pseudocalanus,newmani,C6,M,Pseudocalanus newmani,2,64,1.461187215,1.303727847,NA,2019,A,A 7
600,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Pseudocalanus,NA,C4,NA,Pseudocalanus sp.,6,192,4.383561644,3.91118354,NA,2019,A,A 7
601,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Pseudocalanus,NA,C5,F,Pseudocalanus sp.,4,128,2.922374429,2.607455694,NA,2019,A,A 7
602,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Pseudocalanus,NA,C5,M,Pseudocalanus sp.,10,320,7.305936073,6.518639234,NA,2019,A,A 7
603,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Pseudocalanus,NA,C2,NA,Pseudocalanus sp.,2,64,1.461187215,1.303727847,NA,2019,A,A 7
604,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Pseudocalanus,NA,C3,NA,Pseudocalanus sp.,1,32,0.730593607,0.651863923,NA,2019,A,A 7
605,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Pseudocalanus,NA,C3,NA,Pseudocalanus sp.,1,32,0.730593607,0.651863923,NA,2019,A,A 7
606,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Racovitzanus,antarcticus,C6,F,Racovitzanus antarcticus,2,64,1.461187215,1.303727847,NA,2019,A,A 7
607,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Racovitzanus,NA,C3,NA,Racovitzanus sp.,1,32,0.730593607,0.651863923,NA,2019,A,A 7
608,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Scolecithricella,minor,C4,NA,Scolecithricella minor,3,96,2.191780822,1.95559177,NA,2019,A,A 7
609,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Scolecithricella,minor,C6,F,Scolecithricella minor,3,96,2.191780822,1.95559177,NA,2019,A,A 7
610,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Scolecithricella,minor,C5,NA,Scolecithricella minor,1,32,0.730593607,0.651863923,NA,2019,A,A 7
611,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,NA,NA,larval colony,NA,Siphonophore sp.,1,32,0.730593607,0.651863923,NA,2019,A,A 7
612,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,NA,NA,larva,NA,Spionidae sp.,1,32,0.730593607,0.651863923,NA,2019,A,A 7
613,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Themisto,pacifica,<1mm,NA,Themisto pacifica,1,32,0.730593607,0.651863923,NA,2019,A,A 7
614,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Tomopteris,NA,juvenile,NA,Tomopteris sp.,1,32,0.730593607,0.651863923,NA,2019,A,A 7
615,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Triconia,conifera,C5,NA,Triconia conifera,1,32,0.730593607,0.651863923,NA,2019,A,A 7
616,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,Triconia,conifera,C6,F,Triconia conifera,1,32,0.730593607,0.651863923,NA,2019,A,A 7
617,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,<5,0.0625,NA,NA,trochophore,NA,Trochophore,1,32,0.730593607,0.651863923,NA,2019,A,A 7
618,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,>10,1,Aglantha,digitale,NA,NA,Aglantha digitale,3,6,0.136986301,0.122224486,NA,2019,A,A 7
619,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,>10,1,NA,NA,NA,NA,Doliolid sp.,1,2,0.0456621,0.040741495,NA,2019,A,A 7
620,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,>10,1,Eukrohnia,hamata,NA,NA,Eukrohnia hamata,20,40,0.913242009,0.814829904,NA,2019,A,A 7
621,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,>10,1,Eusergestes,similis,NA,NA,Eusergestes similis,1,2,0.0456621,0.040741495,NA,2019,A,A 7
622,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,>10,1,Parasagitta,elegans,NA,NA,Parasagitta elegans,6,12,0.273972603,0.244448971,NA,2019,A,A 7
623,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,>10,1,Phronima,NA,NA,NA,Phronima sp.,1,2,0.0456621,0.040741495,NA,2019,A,A 7
624,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,>10,1,Pseudosagitta,scrippsae,NA,NA,Pseudosagitta scrippsae,1,2,0.0456621,0.040741495,NA,2019,A,A 7
625,7,2/23/2019,1899-12-31 15:20:00,43.8,49.09,0.5,>10,1,Tomopteris,septentrionalis,NA,NA,Tomopteris septentrionalis,1,2,0.0456621,0.040741495,NA,2019,A,A 7
626,8,2/23/2019,1899-12-31 23:45:00,47.01,49.09,1,10-May,1,Aglantha,digitale,NA,NA,Aglantha digitale,21,21,0.446713465,0.4277857,NA,2019,A,A 8
627,8,2/23/2019,1899-12-31 23:45:00,47.01,49.09,1,10-May,1,Chelophyes,appendiculata,NA,NA,Chelophyes appendiculata,4,4,0.085088279,0.08148299,NA,2019,A,A 8
628,8,2/23/2019,1899-12-31 23:45:00,47.01,49.09,1,10-May,1,Clio,pyramidata,NA,NA,Clio pyramidata,1,1,0.02127207,0.020370748,NA,2019,A,A 8
629,8,2/23/2019,1899-12-31 23:45:00,47.01,49.09,1,10-May,1,Cyphocaris,challengeri,NA,NA,Cyphocaris challengeri,1,1,0.02127207,0.020370748,NA,2019,A,A 8
630,8,2/23/2019,1899-12-31 23:45:00,47.01,49.09,1,10-May,1,Eucalanus,bungii,C5,F,Eucalanus bungii,4,4,0.085088279,0.08148299,NA,2019,A,A 8
631,8,2/23/2019,1899-12-31 23:45:00,47.01,49.09,1,10-May,1,Eucalanus,bungii,C6,F,Eucalanus bungii,10,10,0.212720698,0.203707476,NA,2019,A,A 8
632,8,2/23/2019,1899-12-31 23:45:00,47.01,49.09,1,10-May,1,Eucalanus,bungii,C6,M,Eucalanus bungii,1,1,0.02127207,0.020370748,NA,2019,A,A 8
633,8,2/23/2019,1899-12-31 23:45:00,47.01,49.09,1,10-May,1,Eukrohnia,hamata,NA,NA,Eukrohnia hamata,128,128,2.722824931,2.607455694,NA,2019,A,A 8
634,8,2/23/2019,1899-12-31 23:45:00,47.01,49.09,1,10-May,1,Euphausia,pacifica,NA,NA,Euphausia pacifica,1,1,0.02127207,0.020370748,NA,2019,A,A 8
635,8,2/23/2019,1899-12-31 23:45:00,47.01,49.09,1,10-May,1,Neocalanus,cristatus,C5,NA,Neocalanus cristatus,1,1,0.02127207,0.020370748,NA,2019,A,A 8
636,8,2/23/2019,1899-12-31 23:45:00,47.01,49.09,1,10-May,1,Neocalanus,cristatus,C4,NA,Neocalanus cristatus,14,14,0.297808977,0.285190466,NA,2019,A,A 8
637,8,2/23/2019,1899-12-31 23:45:00,47.01,49.09,1,10-May,1,Paraeuchaeta,elongata,C5,M,Paraeuchaeta elongata,2,2,0.04254414,0.040741495,NA,2019,A,A 8
638,8,2/23/2019,1899-12-31 23:45:00,47.01,49.09,1,10-May,1,Paraeuchaeta,elongata,C6,M,Paraeuchaeta elongata,2,2,0.04254414,0.040741495,NA,2019,A,A 8
639,8,2/23/2019,1899-12-31 23:45:00,47.01,49.09,1,10-May,1,Paraeuchaeta,elongata,C5,F,Paraeuchaeta elongata,2,2,0.04254414,0.040741495,NA,2019,A,A 8
640,8,2/23/2019,1899-12-31 23:45:00,47.01,49.09,1,10-May,1,Parasagitta,elegans,NA,NA,Parasagitta elegans,21,21,0.446713465,0.4277857,NA,2019,A,A 8
